ticker    ,sector                ,region                     ,rating_score,upside_score,consensus_strength_score,conviction_score  ,pt_momentum_score ,analyst_consensus_score,consensus_grade
MIKN      ,Industrials           ,Europe                     ,50.0        ,50.0        ,100.0                   ,50.0              ,50.0              ,60.0                   ,C
SHO       ,Information Technology,Europe                     ,50.0        ,50.0        ,65.24157108098714       ,83.33333333333334 ,50.0              ,58.0                   ,C
SWTQ      ,Industrials           ,Europe                     ,50.0        ,50.0        ,0.0                     ,0.0               ,49.713408145496764,32.5                   ,F
UZU       ,Materials             ,Europe                     ,50.0        ,50.0        ,95.29411764705883       ,100.0             ,50.0              ,66.6                   ,B
ACG       ,Materials             ,Latin America and Caribbean,50.0        ,50.0        ,52.219904648390944      ,100.0             ,50.19644124175732 ,58.0                   ,C
OTB       ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,60.655737704918025      ,88.88888888888889 ,49.96885435396866 ,58.0                   ,C
ENENTO    ,Industrials           ,Europe                     ,50.0        ,50.0        ,72.95918367346938       ,100.0             ,50.0              ,62.1                   ,C
ADB       ,Industrials           ,Europe                     ,50.0        ,50.0        ,100.0                   ,0.0               ,50.0              ,52.5                   ,C
IVU       ,Information Technology,Europe                     ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
LIME      ,Information Technology,Europe                     ,50.0        ,50.0        ,89.73042362002568       ,100.0             ,49.875            ,65.4                   ,B
AEM       ,Communication Services,Europe                     ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
IDHC      ,Health Care           ,Europe                     ,50.0        ,50.0        ,73.91792441062742       ,100.0             ,50.0              ,62.3                   ,C
HFD       ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,76.84210526315789       ,66.66666666666666 ,50.0              ,57.9                   ,C
NEL       ,Industrials           ,Europe                     ,50.0        ,50.0        ,0.0                     ,53.84615384615385 ,49.93758241758242 ,40.6                   ,D
AV        ,Industrials           ,Europe                     ,50.0        ,50.0        ,96.22641509433961       ,100.0             ,50.0              ,66.7                   ,B
TSM1T     ,Industrials           ,Europe                     ,50.0        ,50.0        ,78.57142857142857       ,0.0               ,50.0              ,48.2                   ,D
CLTN      ,Health Care           ,Europe                     ,50.0        ,50.0        ,94.73684210526316       ,33.33333333333333 ,50.00737610619469 ,56.4                   ,C
PAMPALO   ,Materials             ,Europe                     ,50.0        ,50.0        ,88.4375                 ,100.0             ,50.09744164525796 ,65.2                   ,B
BEWI      ,Materials             ,Europe                     ,50.0        ,50.0        ,78.85836437521165       ,33.33333333333333 ,50.0              ,53.3                   ,C
HSHP      ,Industrials           ,Latin America and Caribbean,50.0        ,50.0        ,60.73299108586394       ,33.33333333333333 ,50.01804124513376 ,49.6                   ,D
SWP       ,Information Technology,Europe                     ,50.0        ,50.0        ,86.36363636363636       ,75.0              ,50.0              ,61.0                   ,C
ELMRA     ,Utilities             ,Europe                     ,50.0        ,50.0        ,60.60606060606061       ,33.33333333333333 ,50.0              ,49.6                   ,D
ALDLT     ,Industrials           ,Europe                     ,50.0        ,50.0        ,69.77443609022558       ,100.0             ,50.0              ,61.5                   ,C
PZC       ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,79.16666666666666       ,66.66666666666666 ,50.0              ,58.3                   ,C
SMCRT     ,Information Technology,Europe                     ,50.0        ,50.0        ,87.3015873015873        ,100.0             ,50.0              ,65.0                   ,B
MER       ,Industrials           ,Europe                     ,50.0        ,50.0        ,75.46614327772326       ,100.0             ,50.0              ,62.6                   ,C
POSTI     ,Industrials           ,Europe                     ,50.0        ,50.0        ,80.64516129032258       ,66.66666666666666 ,50.0              ,58.6                   ,C
CEVI      ,Health Care           ,Europe                     ,50.0        ,50.0        ,87.09677419354838       ,100.0             ,50.0              ,64.9                   ,C
ABDP      ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,51.99999999999999       ,87.5              ,50.0              ,56.0                   ,C
AQ        ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,83.13253012048193       ,100.0             ,50.0              ,64.1                   ,C
LEHN      ,Information Technology,Europe                     ,50.0        ,50.0        ,48.78048780487805       ,0.0               ,50.0              ,42.3                   ,D
BOOT      ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,40.322580645161274      ,100.0             ,50.00311332503114 ,55.6                   ,C
CAI       ,Communication Services,Europe                     ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
TIW       ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,69.84126984126983       ,50.0              ,50.0              ,54.0                   ,C
INTEK     ,Information Technology,Europe                     ,50.0        ,50.0        ,95.18072289156626       ,100.0             ,49.980573819485954,66.5                   ,B
VOX       ,Health Care           ,Europe                     ,50.0        ,50.0        ,77.16358979831394       ,66.66666666666666 ,49.99313337727972 ,57.9                   ,C
CLOUD     ,Utilities             ,Europe                     ,50.0        ,50.0        ,84.61538461538461       ,66.66666666666666 ,50.0              ,59.4                   ,C
FSECURE   ,Information Technology,Europe                     ,50.0        ,50.0        ,80.0                    ,75.0              ,50.0              ,59.8                   ,C
HUMBLE    ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,96.72131147540983       ,0.0               ,50.0              ,51.8                   ,C
SLP       ,Materials             ,Latin America and Caribbean,50.0        ,50.0        ,84.43467608272681       ,100.0             ,50.61478721493985 ,64.4                   ,C
M12       ,Health Care           ,Europe                     ,50.0        ,50.0        ,100.0                   ,100.0             ,50.14150943396227 ,67.5                   ,B
KOMN      ,Industrials           ,Europe                     ,50.0        ,50.0        ,86.66666666666667       ,25.0              ,50.0              ,53.6                   ,C
