ticker    ,sector                ,region                     ,upside_score       ,spread_score        ,coverage_score,rating_score,price_target_score,price_target_grade
BME       ,Consumer Discretionary,Europe                     ,72.74021116737828  ,0.0                 ,53.333336     ,72.0        ,50.5              ,C
COPN      ,Health Care           ,Europe                     ,18.442088731841384 ,55.295406360424025  ,13.333334     ,100.0       ,42.9              ,D
GRG       ,Consumer Discretionary,Europe                     ,46.68009399127224  ,28.398791540785506  ,50.0          ,65.75       ,46.6              ,D
INRN      ,Industrials           ,Europe                     ,56.08830651340997  ,68.22988505747126   ,23.333334     ,75.0        ,56.4              ,C
SHOT      ,Consumer Discretionary,Europe                     ,36.55728203230978  ,33.40732519422863   ,23.333334     ,57.25       ,37.3              ,D
SWON      ,Information Technology,Europe                     ,51.0925151092515   ,16.317991631799178  ,33.333336     ,65.0        ,41.6              ,D
TATE      ,Consumer Staples      ,Europe                     ,69.87202170323191  ,13.481953290870475  ,46.666668     ,73.25       ,51.8              ,C
HOME      ,Consumer Discretionary,Europe                     ,36.98535301521911  ,71.67868177136972   ,20.0          ,95.75       ,54.0              ,C
BEKB      ,Materials             ,Europe                     ,39.130947247376746 ,40.49159120310478   ,20.0          ,58.25       ,39.5              ,D
KOEI      ,Industrials           ,Europe                     ,56.257348148148154 ,100.0               ,3.3333335     ,100.0       ,65.4              ,B
BWLPG     ,Energy                ,Asia / Pacific             ,32.57126747857465  ,83.4073748308525    ,10.0          ,75.0        ,49.3              ,D
TRIG      ,Utilities             ,Europe                     ,93.22414900449584  ,34.971098265895925  ,13.333334     ,67.75       ,57.6              ,C
GLPG      ,Health Care           ,Europe                     ,38.5380722337244   ,10.973084886128381  ,26.666668     ,41.75       ,29.9              ,F
HMS       ,Information Technology,Europe                     ,58.4957603788129   ,73.98414271555997   ,10.0          ,62.5        ,53.5              ,C
ELG       ,Information Technology,Europe                     ,29.880154377412143 ,72.57769652650823   ,16.666668     ,70.0        ,45.9              ,D
EMBLA     ,Health Care           ,Europe                     ,49.69325153374232  ,81.59509202453987   ,13.333334     ,75.0        ,55.5              ,C
STORB     ,Industrials           ,Europe                     ,73.32955564999764  ,49.0012749681258    ,13.333334     ,81.25       ,56.8              ,C
ODL       ,Energy                ,Europe                     ,52.95466863759546  ,90.870066518847     ,10.0          ,91.75       ,61.6              ,C
YCA       ,Energy                ,Europe                     ,40.619446560040615 ,66.00304645849201   ,23.333334     ,96.5        ,54.7              ,C
EXA       ,Industrials           ,Europe                     ,53.4527518172378   ,52.33644859813084   ,26.666668     ,90.75       ,55.3              ,C
OEMB      ,Industrials           ,Europe                     ,39.11871928990332  ,72.18259629101283   ,6.666667      ,100.0       ,53.1              ,C
IQE       ,Information Technology,Europe                     ,100.0              ,100.0               ,3.3333335     ,100.0       ,80.7              ,A
CZG       ,Industrials           ,Europe                     ,49.52809952809953  ,91.63449163449164   ,13.333334     ,87.5        ,60.4              ,C
MMK       ,Materials             ,Europe                     ,31.354295407730515 ,65.10359869138496   ,10.0          ,58.25       ,40.9              ,D
JFN       ,Industrials           ,Europe                     ,25.572591330683323 ,94.54855195911414   ,6.666667      ,75.0        ,48.9              ,D
SOLV      ,Materials             ,Europe                     ,63.30409356725147  ,61.36363636363637   ,6.666667      ,50.0        ,48.8              ,D
BUFAB     ,Industrials           ,Europe                     ,52.128247650635714 ,89.05472636815921   ,6.666667      ,100.0       ,61.8              ,C
AVIO      ,Industrials           ,Europe                     ,46.98864453068852  ,15.91203104786545   ,16.666668     ,95.00001    ,42.8              ,D
GEST      ,Consumer Discretionary,Europe                     ,43.139568139568134 ,46.267696267696266  ,43.333332     ,63.5        ,48.0              ,D
CLASB     ,Consumer Discretionary,Europe                     ,57.38255033557047  ,74.83221476510067   ,6.666667      ,75.0        ,55.1              ,C
SEM       ,Materials             ,Europe                     ,62.289393939393946 ,56.363636363636346  ,10.0          ,83.25       ,54.5              ,C
RBT       ,Materials             ,Europe                     ,43.02469135802469  ,74.44444444444444   ,20.0          ,70.75       ,51.8              ,C
ELUXB     ,Consumer Discretionary,Europe                     ,43.426249676249675 ,22.785547785547788  ,26.666668     ,64.0        ,39.0              ,D
ALIFB     ,Health Care           ,Europe                     ,62.115567243772375 ,71.72912557527941   ,6.666667      ,75.0        ,56.0              ,C
AFG       ,Industrials           ,Europe                     ,22.16183574879227  ,66.84782608695652   ,6.666667      ,25.0        ,30.8              ,F
BRAV      ,Industrials           ,Europe                     ,52.31357340720223  ,85.59556786703601   ,20.0          ,87.5        ,61.2              ,C
ONT       ,Health Care           ,Europe                     ,70.9090909090909   ,9.090909090909093   ,40.0          ,79.25       ,50.9              ,C
MEL       ,Consumer Discretionary,Europe                     ,52.543051089674876 ,44.051446945337624  ,43.333332     ,80.75       ,54.2              ,C
HAVAS     ,Communication Services,Europe                     ,47.57720979765708  ,65.76905522592423   ,26.666668     ,81.25       ,54.7              ,C
CHG       ,Industrials           ,Europe                     ,47.57834757834758  ,89.01098901098902   ,16.666668     ,95.75       ,61.4              ,C
PFD       ,Consumer Staples      ,Europe                     ,76.18306754829509  ,59.1598599766628    ,20.0          ,91.75       ,63.8              ,C
SYSR      ,Industrials           ,Europe                     ,45.60870665654265  ,69.24829157175398   ,13.333334     ,100.0       ,55.9              ,C
BRG       ,Materials             ,Europe                     ,41.34992712187465  ,80.82744702320888   ,13.333334     ,75.0        ,52.3              ,C
VITR      ,Health Care           ,Europe                     ,78.3287419651056   ,36.88955672426747   ,13.333334     ,100.0       ,59.3              ,C
BAKK      ,Consumer Staples      ,Europe                     ,24.955908289241624 ,97.61904761904762   ,6.666667      ,50.0        ,44.5              ,D
FAGR      ,Health Care           ,Europe                     ,47.5657447840854   ,84.71615720524017   ,20.0          ,100.0       ,61.8              ,C
EPROB     ,Industrials           ,Europe                     ,55.769230769230774 ,100.0               ,3.3333335     ,100.0       ,65.2              ,B
TGS       ,Energy                ,Europe                     ,14.386381366321178 ,19.818756268806425  ,20.0          ,29.250002   ,19.8              ,F
AOF       ,Information Technology,Europe                     ,67.32092875318068  ,63.74045801526718   ,23.333334     ,75.0        ,59.2              ,C
TFI       ,Communication Services,Europe                     ,62.254591513616205 ,48.06839772007599   ,20.0          ,62.5        ,50.3              ,C
SRC       ,Materials             ,Europe                     ,50.27562446167095  ,39.53488372093024   ,30.000002     ,94.50001    ,52.4              ,C
CHEMM     ,Health Care           ,Europe                     ,57.99001248439451  ,68.39887640449437   ,13.333334     ,100.0       ,60.1              ,C
WAF       ,Information Technology,Europe                     ,28.026344896933136 ,43.89140271493213   ,30.000002     ,58.25       ,38.4              ,D
CADLR     ,Industrials           ,Europe                     ,57.333333333333336 ,35.35479204339963   ,16.666668     ,83.25       ,48.9              ,D
VH2       ,Energy                ,Europe                     ,33.40051054682251  ,45.58645707376058   ,13.333334     ,50.0        ,35.8              ,D
HAUTO     ,Industrials           ,Europe                     ,16.847837985769022 ,72.61665024630541   ,10.0          ,37.5        ,33.6              ,F
DUE       ,Industrials           ,Europe                     ,64.02894491129784  ,24.369747899159666  ,26.666668     ,78.25       ,49.5              ,D
DEZ       ,Industrials           ,Europe                     ,37.86848072562359  ,75.88126159554731   ,16.666668     ,100.0       ,55.6              ,C
IGN1L     ,Utilities             ,Europe                     ,55.359765051395    ,83.70044052863437   ,10.0          ,100.0       ,62.3              ,C
VAIAS     ,Information Technology,Europe                     ,51.524090462143555 ,84.51327433628319   ,16.666668     ,79.99999    ,58.5              ,C
AUSS      ,Consumer Staples      ,Europe                     ,54.619883040935676 ,67.36842105263158   ,16.666668     ,79.25       ,55.1              ,C
ACT       ,Materials             ,Europe                     ,45.62757201646092  ,91.54320987654322   ,13.333334     ,100.0       ,61.5              ,C
VBK       ,Energy                ,Europe                     ,3.8707447727665447 ,49.4556765163297    ,16.666668     ,75.0        ,32.1              ,F
ELK       ,Materials             ,Europe                     ,39.45292339452923  ,66.821499668215     ,16.666668     ,75.0        ,48.8              ,D
VOS       ,Industrials           ,Europe                     ,40.846184262554374 ,57.29537366548043   ,23.333334     ,67.75       ,46.8              ,D
DOM       ,Consumer Discretionary,Europe                     ,36.91787802840433  ,80.22556390977444   ,23.333334     ,89.25001    ,55.5              ,C
BEIAB     ,Industrials           ,Europe                     ,42.785493827160494 ,98.26388888888889   ,6.666667      ,83.25       ,57.5              ,C
AQ        ,Industrials           ,Europe                     ,39.73793994946824  ,94.71179270227394   ,6.666667      ,66.75       ,52.3              ,C
WAC       ,Industrials           ,Europe                     ,18.70541549953314  ,53.781512605042025  ,10.0          ,33.25       ,28.6              ,F
