category                 ,feature                     ,count,mean                  ,median              ,std                   ,min                ,q25                  ,q75                  ,max               ,positive_pct        ,missing_pct
Quality & Risk           ,restructuring_intensity     ,6234 ,-0.0015379598292741075,0.0                 ,0.006977375299393067  ,-0.1716716071658718,0.0                  ,0.0                  ,0.0318827881619937,1.3795316008982996  ,2.8669367404175756
Quality & Risk           ,exceptional_items_frequency ,6418 ,0.4217824867559988    ,0.0                 ,0.5978032103069649    ,0.0                ,0.0                  ,1.0                  ,3.0               ,36.91181053287629   ,0.0
Quality & Risk           ,merger_impact_ratio         ,6418 ,-0.0034164374060757217,0.0                 ,0.02090106383751711   ,-0.8027784990911451,-0.000250742367399525,0.0                  ,0.0296888694127957,1.885322530383297   ,0.0
Quality & Risk           ,non_operating_income_share  ,6413 ,0.0                   ,0.0                 ,0.0                   ,0.0                ,0.0                  ,0.0                  ,0.0               ,0.0                 ,0.0779058896852602
Quality & Risk           ,asset_sale_boost            ,6418 ,0.31489560610782175   ,0.0                 ,0.4645104765952804    ,0.0                ,0.0                  ,1.0                  ,1.0               ,31.489560610782174  ,0.0
Quality & Risk           ,beta_stability_score        ,6418 ,78.78957619196011     ,83.5                ,19.51281159971531     ,0.0                ,70.5                 ,93.5                 ,100.0             ,98.95606107821752   ,0.0
Quality & Risk           ,high_beta_flag              ,6418 ,0.12574010595200996   ,0.0                 ,0.3315820602691545    ,0.0                ,0.0                  ,0.0                  ,1.0               ,12.574010595200996  ,0.0
Quality & Risk           ,low_beta_flag               ,6418 ,0.33779993767528826   ,0.0                 ,0.4729968276086468    ,0.0                ,0.0                  ,1.0                  ,1.0               ,33.77999376752883   ,0.0
Leverage & Liquidity     ,debt_to_equity              ,6386 ,0.6022178095359116    ,0.45323643072477854 ,22.970267787337423    ,-1029.4831460674156,0.12662535728732827  ,0.9986996509152472   ,1185.379104477612 ,95.80331976197934   ,0.4985976939856653
Leverage & Liquidity     ,debt_to_assets              ,6234 ,0.2594612316711696    ,0.2360681264767961  ,0.2130250070117761    ,0.0                ,0.09351961071108572  ,0.3789845420402598   ,3.042691594188932 ,98.05903111966636   ,2.8669367404175756
