"Date"   ;"D0";"D1"    ;"Value"
"2022-07";"M1";"NOK100";"9.83065"
"2022-07";"M1";"CZK100";"3.95731"
"2022-07";"M1";"HUF100";"0.24091"
"2022-07";"M1";"PLN100";"20.54257"
"2022-07";"M1";"RUB1"  ;"0.01538"
"2022-07";"M1";"SEK100";"9.36336"
"2022-07";"M1";"TRY100";"5.31989"
"2022-07";"M1";"USD1"  ;"0.9526"
"2022-07";"M1";"CAD1"  ;"0.74323"
"2022-07";"M1";"ARS1"  ;"0.00727"
"2022-07";"M1";"BRL100";"18.38074"
"2022-07";"M1";"MXN100";"4.70834"
"2022-07";"M1";"ZAR1"  ;"0.0576"
"2022-07";"M1";"JPY100";"0.71603"
"2022-07";"M1";"AUD1"  ;"0.66653"
"2022-07";"M1";"CNY100";"14.14297"
"2022-07";"M1";"HKD100";"12.13503"
"2022-07";"M1";"KRW100";"0.07331"
"2022-07";"M1";"MYR100";"21.4053"
"2022-07";"M1";"NZD1"  ;"0.60014"
"2022-07";"M1";"SGD1"  ;"0.69074"
"2022-07";"M1";"THB100";"2.63106"
"2022-07";"M1";"XDR1"  ;"1.2679"
"2022-08";"M0";"EUR1"  ;"0.96899"
"2022-08";"M0";"GBP1"  ;"1.14693"
"2022-08";"M0";"DKK100";"13.0253"
"2022-08";"M0";"NOK100";"9.8602"
"2022-08";"M0";"CZK100";"3.94514"
"2022-08";"M0";"HUF100";"0.24092"
"2022-08";"M0";"PLN100";"20.52874"
"2022-08";"M0";"RUB1"  ;"0.01576"
"2022-08";"M0";"SEK100";"9.21974"
"2022-08";"M0";"TRY100";"5.30527"
"2022-08";"M0";"USD1"  ;"0.95717"
"2022-08";"M0";"CAD1"  ;"0.74116"
"2022-08";"M0";"ARS1"  ;"0.00709"
"2022-08";"M0";"BRL100";"18.61382"
"2022-08";"M0";"MXN100";"4.75566"
"2022-08";"M0";"ZAR1"  ;"0.05734"
"2022-08";"M0";"JPY100";"0.70772"
"2022-08";"M0";"AUD1"  ;"0.66613"
"2022-08";"M0";"CNY100";"14.06791"
"2022-08";"M0";"HKD100";"12.1992"
"2022-08";"M0";"KRW100";"0.07249"
"2022-08";"M0";"MYR100";"21.42617"
"2022-08";"M0";"NZD1"  ;"0.59962"
"2022-08";"M0";"SGD1"  ;"0.69142"
"2022-08";"M0";"THB100";"2.67159"
"2022-08";"M0";"XDR1"  ;"1.2583"
"2022-08";"M0";"USD3M" ;"0.9497"
"2022-08";"M0";"USD6M" ;"0.9411"
"2022-08";"M1";"EUR1"  ;"0.97534"
"2022-08";"M1";"GBP1"  ;"1.13764"
"2022-08";"M1";"DKK100";"13.11359"
"2022-08";"M1";"NOK100";"9.85964"
"2022-08";"M1";"CZK100";"3.97789"
"2022-08";"M1";"HUF100";"0.24096"
"2022-08";"M1";"PLN100";"20.63482"
"2022-08";"M1";"RUB1"  ;"0.01603"
"2022-08";"M1";"SEK100";"9.13271"
"2022-08";"M1";"TRY100";"5.37081"
"2022-08";"M1";"USD1"  ;"0.9771"
"2022-08";"M1";"CAD1"  ;"0.74554"
"2022-08";"M1";"ARS1"  ;"0.00705"
"2022-08";"M1";"BRL100";"19.07951"
"2022-08";"M1";"MXN100";"4.83782"
"2022-08";"M1";"ZAR1"  ;"0.05736"
"2022-08";"M1";"JPY100";"0.70498"
"2022-08";"M1";"AUD1"  ;"0.67146"
"2022-08";"M1";"CNY100";"14.16354"
"2022-08";"M1";"HKD100";"12.45062"
"2022-08";"M1";"KRW100";"0.07298"
"2022-08";"M1";"MYR100";"21.82976"
"2022-08";"M1";"NZD1"  ;"0.59886"
"2022-08";"M1";"SGD1"  ;"0.69853"
"2022-08";"M1";"THB100";"2.6786"
"2022-08";"M1";"XDR1"  ;"1.2745"
"2022-09";"M0";"EUR1"  ;"0.96419"
"2022-09";"M0";"GBP1"  ;"1.10347"
"2022-09";"M0";"DKK100";"12.96564"
"2022-09";"M0";"NOK100";"9.50279"
"2022-09";"M0";"CZK100";"3.92288"
"2022-09";"M0";"HUF100";"0.23873"
"2022-09";"M0";"PLN100";"20.32739"
"2022-09";"M0";"RUB1"  ;"0.0162"
"2022-09";"M0";"SEK100";"8.94482"
"2022-09";"M0";"TRY100";"5.31038"
"2022-09";"M0";"USD1"  ;"0.97293"
"2022-09";"M0";"CAD1"  ;"0.73088"
"2022-09";"M0";"ARS1"  ;"0.0068"
"2022-09";"M0";"BRL100";"18.62051"
"2022-09";"M0";"MXN100";"4.84742"
"2022-09";"M0";"ZAR1"  ;"0.05544"
"2022-09";"M0";"JPY100";"0.68075"
"2022-09";"M0";"AUD1"  ;"0.65041"
"2022-09";"M0";"CNY100";"13.85476"
"2022-09";"M0";"HKD100";"12.39519"
"2022-09";"M0";"KRW100";"0.06972"
"2022-09";"M0";"MYR100";"21.40682"
"2022-09";"M0";"NZD1"  ;"0.57777"
"2022-09";"M0";"SGD1"  ;"0.68832"
"2022-09";"M0";"THB100";"2.62679"
"2022-09";"M0";"XDR1"  ;"1.25636"
"2022-09";"M0";"USD3M" ;"0.9651"
"2022-09";"M0";"USD6M" ;"0.9566"
"2022-09";"M1";"EUR1"  ;"0.96029"
"2022-09";"M1";"GBP1"  ;"1.09505"
"2022-09";"M1";"DKK100";"12.91338"
"2022-09";"M1";"NOK100";"9.14962"
"2022-09";"M1";"CZK100";"3.90432"
"2022-09";"M1";"HUF100";"0.22786"
"2022-09";"M1";"PLN100";"19.71603"
"2022-09";"M1";"RUB1"  ;"0.01674"
"2022-09";"M1";"SEK100";"8.80451"
"2022-09";"M1";"TRY100";"5.26256"
"2022-09";"M1";"USD1"  ;"0.9762"
"2022-09";"M1";"CAD1"  ;"0.7143"
"2022-09";"M1";"ARS1"  ;"0.00664"
"2022-09";"M1";"BRL100";"18.07577"
"2022-09";"M1";"MXN100";"4.85718"
"2022-09";"M1";"ZAR1"  ;"0.05451"
"2022-09";"M1";"JPY100";"0.67672"
"2022-09";"M1";"AUD1"  ;"0.63585"
"2022-09";"M1";"CNY100";"13.75743"
"2022-09";"M1";"HKD100";"12.43599"
"2022-09";"M1";"KRW100";"0.06818"
"2022-09";"M1";"MYR100";"21.06194"
"2022-09";"M1";"NZD1"  ;"0.55907"
"2022-09";"M1";"SGD1"  ;"0.68228"
"2022-09";"M1";"THB100";"2.58569"
"2022-09";"M1";"XDR1"  ;"1.2521"
"2022-10";"M0";"EUR1"  ;"0.97899"
"2022-10";"M0";"GBP1"  ;"1.12398"
"2022-10";"M0";"DKK100";"13.16062"
"2022-10";"M0";"NOK100";"9.41809"
"2022-10";"M0";"CZK100";"3.98994"
"2022-10";"M0";"HUF100";"0.23419"
"2022-10";"M0";"PLN100";"20.36972"
"2022-10";"M0";"RUB1"  ;"0.01614"
"2022-10";"M0";"SEK100";"8.94175"
"2022-10";"M0";"TRY100";"5.35473"
"2022-10";"M0";"USD1"  ;"0.99564"
"2022-10";"M0";"CAD1"  ;"0.72599"
"2022-10";"M0";"ARS1"  ;"0.00656"
"2022-10";"M0";"BRL100";"18.91138"
"2022-10";"M0";"MXN100";"4.9786"
"2022-10";"M0";"ZAR1"  ;"0.05492"
"2022-10";"M0";"JPY100";"0.67652"
"2022-10";"M0";"AUD1"  ;"0.63286"
"2022-10";"M0";"CNY100";"13.83964"
"2022-10";"M0";"HKD100";"12.68395"
"2022-10";"M0";"KRW100";"0.06979"
"2022-10";"M0";"MYR100";"21.2069"
"2022-10";"M0";"NZD1"  ;"0.56614"
"2022-10";"M0";"SGD1"  ;"0.6987"
"2022-10";"M0";"THB100";"2.6245"
"2022-10";"M0";"XDR1"  ;"1.27656"
"2022-10";"M0";"USD3M" ;"0.9848"
"2022-10";"M0";"USD6M" ;"0.9751"
"2022-10";"M1";"EUR1"  ;"0.9936"
"2022-10";"M1";"GBP1"  ;"1.15533"
"2022-10";"M1";"DKK100";"13.34812"
"2022-10";"M1";"NOK100";"9.66653"
"2022-10";"M1";"CZK100";"4.05523"
"2022-10";"M1";"HUF100";"0.24174"
"2022-10";"M1";"PLN100";"21.1002"
"2022-10";"M1";"RUB1"  ;"0.01614"
"2022-10";"M1";"SEK100";"9.1006"
"2022-10";"M1";"TRY100";"5.36728"
"2022-10";"M1";"USD1"  ;"0.9992"
"2022-10";"M1";"CAD1"  ;"0.73242"
"2022-10";"M1";"ARS1"  ;"0.0064"
"2022-10";"M1";"BRL100";"18.89847"
"2022-10";"M1";"MXN100";"5.02881"
"2022-10";"M1";"ZAR1"  ;"0.05465"
"2022-10";"M1";"JPY100";"0.67322"
"2022-10";"M1";"AUD1"  ;"0.63984"
"2022-10";"M1";"CNY100";"13.69274"
"2022-10";"M1";"HKD100";"12.72899"
"2022-10";"M1";"KRW100";"0.07013"
"2022-10";"M1";"MYR100";"21.13725"
"2022-10";"M1";"NZD1"  ;"0.58098"
"2022-10";"M1";"SGD1"  ;"0.7063"
"2022-10";"M1";"THB100";"2.62595"
"2022-10";"M1";"XDR1"  ;"1.2868"
"2022-11";"M0";"EUR1"  ;"0.9843"
"2022-11";"M0";"GBP1"  ;"1.13286"
"2022-11";"M0";"DKK100";"13.23148"
"2022-11";"M0";"NOK100";"9.51697"
"2022-11";"M0";"CZK100";"4.03946"
"2022-11";"M0";"HUF100";"0.24179"
"2022-11";"M0";"PLN100";"20.96683"
"2022-11";"M0";"RUB1"  ;"0.01584"
"2022-11";"M0";"SEK100";"9.04706"
"2022-11";"M0";"TRY100";"5.18798"
"2022-11";"M0";"USD1"  ;"0.96588"
"2022-11";"M0";"CAD1"  ;"0.71855"
"2022-11";"M0";"ARS1"  ;"0.00598"
"2022-11";"M0";"BRL100";"18.32133"
"2022-11";"M0";"MXN100";"4.96159"
"2022-11";"M0";"ZAR1"  ;"0.05519"
"2022-11";"M0";"JPY100";"0.67855"
"2022-11";"M0";"AUD1"  ;"0.63698"
"2022-11";"M0";"CNY100";"13.45553"
"2022-11";"M0";"HKD100";"12.33599"
"2022-11";"M0";"KRW100";"0.07112"
"2022-11";"M0";"MYR100";"20.96009"
"2022-11";"M0";"NZD1"  ;"0.58513"
"2022-11";"M0";"SGD1"  ;"0.69628"
"2022-11";"M0";"THB100";"2.65458"
"2022-11";"M0";"XDR1"  ;"1.2543"
"2022-11";"M0";"USD3M" ;"0.9549"
"2022-11";"M0";"USD6M" ;"0.9448"
"2022-11";"M1";"EUR1"  ;"0.98477"
"2022-11";"M1";"GBP1"  ;"1.14153"
"2022-11";"M1";"DKK100";"13.24223"
"2022-11";"M1";"NOK100";"9.57774"
"2022-11";"M1";"CZK100";"4.04227"
"2022-11";"M1";"HUF100";"0.24154"
"2022-11";"M1";"PLN100";"21.09585"
"2022-11";"M1";"RUB1"  ;"0.01557"
"2022-11";"M1";"SEK100";"9.01"
"2022-11";"M1";"TRY100";"5.09984"
"2022-11";"M1";"USD1"  ;"0.9506"
"2022-11";"M1";"CAD1"  ;"0.70248"
"2022-11";"M1";"ARS1"  ;"0.00569"
"2022-11";"M1";"BRL100";"17.99765"
"2022-11";"M1";"MXN100";"4.94144"
"2022-11";"M1";"ZAR1"  ;"0.05611"
"2022-11";"M1";"JPY100";"0.68489"
"2022-11";"M1";"AUD1"  ;"0.63914"
"2022-11";"M1";"CNY100";"13.39477"
"2022-11";"M1";"HKD100";"12.18671"
"2022-11";"M1";"KRW100";"0.07218"
"2022-11";"M1";"MYR100";"21.3916"
"2022-11";"M1";"NZD1"  ;"0.59294"
"2022-11";"M1";"SGD1"  ;"0.69509"
"2022-11";"M1";"THB100";"2.69536"
"2022-11";"M1";"XDR1"  ;"1.249"
"2022-12";"M0";"EUR1"  ;"0.98654"
"2022-12";"M0";"GBP1"  ;"1.13487"
"2022-12";"M0";"DKK100";"13.26406"
"2022-12";"M0";"NOK100";"9.43884"
"2022-12";"M0";"CZK100";"4.06462"
"2022-12";"M0";"HUF100";"0.24231"
"2022-12";"M0";"PLN100";"21.06493"
"2022-12";"M0";"RUB1"  ;"0.01415"
"2022-12";"M0";"SEK100";"8.98384"
"2022-12";"M0";"TRY100";"4.99415"
"2022-12";"M0";"USD1"  ;"0.93205"
"2022-12";"M0";"CAD1"  ;"0.68622"
"2022-12";"M0";"ARS1"  ;"0.00542"
"2022-12";"M0";"BRL100";"17.76749"
"2022-12";"M0";"MXN100";"4.75481"
"2022-12";"M0";"ZAR1"  ;"0.05398"
"2022-12";"M0";"JPY100";"0.69079"
"2022-12";"M0";"AUD1"  ;"0.62919"
"2022-12";"M0";"CNY100";"13.35874"
"2022-12";"M0";"HKD100";"11.97113"
"2022-12";"M0";"KRW100";"0.07205"
"2022-12";"M0";"MYR100";"21.12426"
"2022-12";"M0";"NZD1"  ;"0.59208"
"2022-12";"M0";"SGD1"  ;"0.68937"
"2022-12";"M0";"THB100";"2.67903"
"2022-12";"M0";"XDR1"  ;"1.238"
"2022-12";"M0";"USD3M" ;"0.9223"
"2022-12";"M0";"USD6M" ;"0.9129"
"2022-12";"M1";"EUR1"  ;"0.98386"
"2022-12";"M1";"GBP1"  ;"1.11076"
"2022-12";"M1";"DKK100";"13.23077"
"2022-12";"M1";"NOK100";"9.3579"
"2022-12";"M1";"CZK100";"4.07445"
"2022-12";"M1";"HUF100";"0.24582"
"2022-12";"M1";"PLN100";"20.97962"
"2022-12";"M1";"RUB1"  ;"0.01265"
"2022-12";"M1";"SEK100";"8.83789"
"2022-12";"M1";"TRY100";"4.93181"
"2022-12";"M1";"USD1"  ;"0.92325"
"2022-12";"M1";"CAD1"  ;"0.68139"
"2022-12";"M1";"ARS1"  ;"0.00522"
"2022-12";"M1";"BRL100";"17.48778"
"2022-12";"M1";"MXN100";"4.72758"
"2022-12";"M1";"ZAR1"  ;"0.05435"
"2022-12";"M1";"JPY100";"0.69925"
"2022-12";"M1";"AUD1"  ;"0.62703"
"2022-12";"M1";"CNY100";"13.31329"
"2022-12";"M1";"HKD100";"11.83639"
"2022-12";"M1";"KRW100";"0.07325"
"2022-12";"M1";"MYR100";"20.9639"
"2022-12";"M1";"NZD1"  ;"0.58479"
"2022-12";"M1";"SGD1"  ;"0.68807"
"2022-12";"M1";"THB100";"2.66704"
"2022-12";"M1";"XDR1"  ;"1.2274"
"2023-01";"M0";"EUR1"  ;"0.99615"
"2023-01";"M0";"GBP1"  ;"1.1296"
"2023-01";"M0";"DKK100";"13.39202"
"2023-01";"M0";"NOK100";"9.3013"
"2023-01";"M0";"CZK100";"4.15871"
"2023-01";"M0";"HUF100";"0.2519"
"2023-01";"M0";"PLN100";"21.19802"
"2023-01";"M0";"RUB1"  ;"0.01328"
"2023-01";"M0";"SEK100";"8.89424"
"2023-01";"M0";"TRY100";"4.91825"
"2023-01";"M0";"USD1"  ;"0.92411"
"2023-01";"M0";"CAD1"  ;"0.68812"
"2023-01";"M0";"ARS1"  ;"0.00508"
"2023-01";"M0";"BRL100";"17.79058"
"2023-01";"M0";"MXN100";"4.87077"
"2023-01";"M0";"ZAR1"  ;"0.05403"
"2023-01";"M0";"JPY100";"0.70877"
"2023-01";"M0";"AUD1"  ;"0.64224"
"2023-01";"M0";"CNY100";"13.60888"
"2023-01";"M0";"HKD100";"11.81537"
"2023-01";"M0";"KRW100";"0.07437"
"2023-01";"M0";"MYR100";"21.3763"
"2023-01";"M0";"NZD1"  ;"0.5913"
"2023-01";"M0";"SGD1"  ;"0.69731"
"2023-01";"M0";"THB100";"2.78207"
"2023-01";"M0";"XDR1"  ;"1.24262"
"2023-01";"M0";"USD3M" ;"0.9152"
"2023-01";"M0";"USD6M" ;"0.9064"
"2023-01";"M1";"EUR1"  ;"1.0037"
"2023-01";"M1";"GBP1"  ;"1.14228"
"2023-01";"M1";"DKK100";"13.49336"
"2023-01";"M1";"NOK100";"9.22067"
"2023-01";"M1";"CZK100";"4.21048"
"2023-01";"M1";"HUF100";"0.25808"
"2023-01";"M1";"PLN100";"21.31406"
"2023-01";"M1";"RUB1"  ;"0.0131"
"2023-01";"M1";"SEK100";"8.85662"
"2023-01";"M1";"TRY100";"4.92624"
"2023-01";"M1";"USD1"  ;"0.92665"
"2023-01";"M1";"CAD1"  ;"0.68914"
"2023-01";"M1";"ARS1"  ;"0.00497"
"2023-01";"M1";"BRL100";"18.09793"
"2023-01";"M1";"MXN100";"4.92307"
"2023-01";"M1";"ZAR1"  ;"0.05303"
"2023-01";"M1";"JPY100";"0.71073"
"2023-01";"M1";"AUD1"  ;"0.64981"
"2023-01";"M1";"CNY100";"13.71778"
"2023-01";"M1";"HKD100";"11.82238"
"2023-01";"M1";"KRW100";"0.07521"
"2023-01";"M1";"MYR100";"21.70039"
"2023-01";"M1";"NZD1"  ;"0.5957"
"2023-01";"M1";"SGD1"  ;"0.70371"
"2023-01";"M1";"THB100";"2.80735"
"2023-01";"M1";"XDR1"  ;"1.2444"
"2023-02";"M0";"EUR1"  ;"0.99045"
"2023-02";"M0";"GBP1"  ;"1.11787"
"2023-02";"M0";"DKK100";"13.30322"
"2023-02";"M0";"NOK100";"9.04817"
"2023-02";"M0";"CZK100";"4.17426"
"2023-02";"M0";"HUF100";"0.25737"
"2023-02";"M0";"PLN100";"20.88237"
"2023-02";"M0";"RUB1"  ;"0.01261"
"2023-02";"M0";"SEK100";"8.86279"
"2023-02";"M0";"TRY100";"4.90303"
"2023-02";"M0";"USD1"  ;"0.92427"
"2023-02";"M0";"CAD1"  ;"0.68785"
"2023-02";"M0";"ARS1"  ;"0.00483"
"2023-02";"M0";"BRL100";"17.89159"
"2023-02";"M0";"MXN100";"4.96248"
"2023-02";"M0";"ZAR1"  ;"0.05164"
"2023-02";"M0";"JPY100";"0.6958"
"2023-02";"M0";"AUD1"  ;"0.63852"
"2023-02";"M0";"CNY100";"13.52017"
"2023-02";"M0";"HKD100";"11.77914"
"2023-02";"M0";"KRW100";"0.07243"
"2023-02";"M0";"MYR100";"21.16146"
"2023-02";"M0";"NZD1"  ;"0.58216"
"2023-02";"M0";"SGD1"  ;"0.69441"
"2023-02";"M0";"THB100";"2.71518"
"2023-02";"M0";"XDR1"  ;"1.23844"
"2023-02";"M0";"USD3M" ;"0.9155"
"2023-02";"M0";"USD6M" ;"0.9066"
"2023-02";"M1";"EUR1"  ;"0.99482"
"2023-02";"M1";"GBP1"  ;"1.1325"
"2023-02";"M1";"DKK100";"13.36559"
"2023-02";"M1";"NOK100";"9.05776"
"2023-02";"M1";"CZK100";"4.21538"
"2023-02";"M1";"HUF100";"0.26187"
"2023-02";"M1";"PLN100";"21.09329"
"2023-02";"M1";"RUB1"  ;"0.01253"
"2023-02";"M1";"SEK100";"8.99763"
"2023-02";"M1";"TRY100";"4.96585"
"2023-02";"M1";"USD1"  ;"0.93785"
"2023-02";"M1";"CAD1"  ;"0.69018"
"2023-02";"M1";"ARS1"  ;"0.00477"
"2023-02";"M1";"BRL100";"18.03072"
"2023-02";"M1";"MXN100";"5.11059"
"2023-02";"M1";"ZAR1"  ;"0.05086"
"2023-02";"M1";"JPY100";"0.68589"
"2023-02";"M1";"AUD1"  ;"0.63028"
"2023-02";"M1";"CNY100";"13.52012"
"2023-02";"M1";"HKD100";"11.94789"
"2023-02";"M1";"KRW100";"0.07085"
"2023-02";"M1";"MYR100";"20.90149"
"2023-02";"M1";"NZD1"  ;"0.57631"
"2023-02";"M1";"SGD1"  ;"0.69527"
"2023-02";"M1";"THB100";"2.65364"
"2023-02";"M1";"XDR1"  ;"1.2432"
"2023-03";"M0";"EUR1"  ;"0.99051"
"2023-03";"M0";"GBP1"  ;"1.12331"
"2023-03";"M0";"DKK100";"13.30277"
"2023-03";"M0";"NOK100";"8.78479"
"2023-03";"M0";"CZK100";"4.18025"
"2023-03";"M0";"HUF100";"0.25728"
"2023-03";"M0";"PLN100";"21.11561"
"2023-03";"M0";"RUB1"  ;"0.01213"
"2023-03";"M0";"SEK100";"8.82636"
"2023-03";"M0";"TRY100";"4.86973"
"2023-03";"M0";"USD1"  ;"0.92552"
"2023-03";"M0";"CAD1"  ;"0.67641"
"2023-03";"M0";"ARS1"  ;"0.00457"
"2023-03";"M0";"BRL100";"17.76368"
"2023-03";"M0";"MXN100";"5.02742"
"2023-03";"M0";"ZAR1"  ;"0.0506"
"2023-03";"M0";"JPY100";"0.69225"
"2023-03";"M0";"AUD1"  ;"0.61791"
"2023-03";"M0";"CNY100";"13.41733"
"2023-03";"M0";"HKD100";"11.79177"
"2023-03";"M0";"KRW100";"0.07089"
"2023-03";"M0";"MYR100";"20.72094"
"2023-03";"M0";"NZD1"  ;"0.57444"
"2023-03";"M0";"SGD1"  ;"0.6902"
"2023-03";"M0";"THB100";"2.68352"
"2023-03";"M0";"XDR1"  ;"1.23632"
"2023-03";"M0";"USD3M" ;"0.9159"
"2023-03";"M0";"USD6M" ;"0.9076"
"2023-03";"M1";"EUR1"  ;"0.99775"
"2023-03";"M1";"GBP1"  ;"1.13294"
"2023-03";"M1";"DKK100";"13.39508"
"2023-03";"M1";"NOK100";"8.78492"
"2023-03";"M1";"CZK100";"4.24019"
"2023-03";"M1";"HUF100";"0.26182"
"2023-03";"M1";"PLN100";"21.3394"
"2023-03";"M1";"RUB1"  ;"0.01187"
"2023-03";"M1";"SEK100";"8.86105"
"2023-03";"M1";"TRY100";"4.77676"
"2023-03";"M1";"USD1"  ;"0.91625"
"2023-03";"M1";"CAD1"  ;"0.67592"
"2023-03";"M1";"ARS1"  ;"0.00439"
"2023-03";"M1";"BRL100";"17.98367"
"2023-03";"M1";"MXN100";"5.06392"
"2023-03";"M1";"ZAR1"  ;"0.05144"
"2023-03";"M1";"JPY100";"0.68646"
"2023-03";"M1";"AUD1"  ;"0.61283"
"2023-03";"M1";"CNY100";"13.33231"
"2023-03";"M1";"HKD100";"11.67197"
"2023-03";"M1";"KRW100";"0.07042"
"2023-03";"M1";"MYR100";"20.74466"
"2023-03";"M1";"NZD1"  ;"0.57371"
"2023-03";"M1";"SGD1"  ;"0.68907"
"2023-03";"M1";"THB100";"2.68074"
"2023-03";"M1";"XDR1"  ;"1.2281"
"2023-04";"M0";"EUR1"  ;"0.98479"
"2023-04";"M0";"GBP1"  ;"1.11735"
"2023-04";"M0";"DKK100";"13.21569"
"2023-04";"M0";"NOK100";"8.54636"
"2023-04";"M0";"CZK100";"4.20058"
"2023-04";"M0";"HUF100";"0.26199"
"2023-04";"M0";"PLN100";"21.23988"
"2023-04";"M0";"RUB1"  ;"0.01107"
"2023-04";"M0";"SEK100";"8.68226"
"2023-04";"M0";"TRY100";"4.63803"
"2023-04";"M0";"USD1"  ;"0.89768"
"2023-04";"M0";"CAD1"  ;"0.66574"
"2023-04";"M0";"ARS1"  ;"0.00416"
"2023-04";"M0";"BRL100";"17.89625"
"2023-04";"M0";"MXN100";"4.96304"
"2023-04";"M0";"ZAR1"  ;"0.0494"
"2023-04";"M0";"JPY100";"0.672"
"2023-04";"M0";"AUD1"  ;"0.60022"
"2023-04";"M0";"CNY100";"13.0293"
"2023-04";"M0";"HKD100";"11.43582"
"2023-04";"M0";"KRW100";"0.06788"
"2023-04";"M0";"MYR100";"20.27909"
"2023-04";"M0";"NZD1"  ;"0.55697"
"2023-04";"M0";"SGD1"  ;"0.67397"
"2023-04";"M0";"THB100";"2.62203"
"2023-04";"M0";"XDR1"  ;"1.21172"
"2023-04";"M0";"USD3M" ;"0.8894"
"2023-04";"M0";"USD6M" ;"0.8815"
"2023-04";"M1";"EUR1"  ;"0.98448"
"2023-04";"M1";"GBP1"  ;"1.11588"
"2023-04";"M1";"DKK100";"13.20755"
"2023-04";"M1";"NOK100";"8.32869"
"2023-04";"M1";"CZK100";"4.19266"
"2023-04";"M1";"HUF100";"0.26396"
"2023-04";"M1";"PLN100";"21.45337"
"2023-04";"M1";"RUB1"  ;"0.01103"
"2023-04";"M1";"SEK100";"8.66873"
"2023-04";"M1";"TRY100";"4.60567"
"2023-04";"M1";"USD1"  ;"0.896"
"2023-04";"M1";"CAD1"  ;"0.65586"
"2023-04";"M1";"ARS1"  ;"0.00404"
"2023-04";"M1";"BRL100";"17.99269"
"2023-04";"M1";"MXN100";"4.95356"
"2023-04";"M1";"ZAR1"  ;"0.04867"
"2023-04";"M1";"JPY100";"0.66045"
"2023-04";"M1";"AUD1"  ;"0.5897"
"2023-04";"M1";"CNY100";"12.94162"
"2023-04";"M1";"HKD100";"11.41416"
"2023-04";"M1";"KRW100";"0.06693"
"2023-04";"M1";"MYR100";"20.0996"
"2023-04";"M1";"NZD1"  ;"0.54902"
"2023-04";"M1";"SGD1"  ;"0.67011"
"2023-04";"M1";"THB100";"2.62726"
"2023-04";"M1";"XDR1"  ;"1.2044"
"2023-05";"M0";"EUR1"  ;"0.97533"
"2023-05";"M0";"GBP1"  ;"1.1199"
"2023-05";"M0";"DKK100";"13.09446"
"2023-05";"M0";"NOK100";"8.3128"
"2023-05";"M0";"CZK100";"4.13438"
"2023-05";"M0";"HUF100";"0.26186"
"2023-05";"M0";"PLN100";"21.50253"
"2023-05";"M0";"RUB1"  ;"0.01136"
"2023-05";"M0";"SEK100";"8.58591"
"2023-05";"M0";"TRY100";"4.54068"
"2023-05";"M0";"USD1"  ;"0.89699"
"2023-05";"M0";"CAD1"  ;"0.66373"
"2023-05";"M0";"ARS1"  ;"0.00389"
"2023-05";"M0";"BRL100";"18.02273"
"2023-05";"M0";"MXN100";"5.05497"
"2023-05";"M0";"ZAR1"  ;"0.0472"
"2023-05";"M0";"JPY100";"0.6553"
"2023-05";"M0";"AUD1"  ;"0.59669"
"2023-05";"M0";"CNY100";"12.84086"
"2023-05";"M0";"HKD100";"11.44547"
"2023-05";"M0";"KRW100";"0.06761"
"2023-05";"M0";"MYR100";"19.86371"
"2023-05";"M0";"NZD1"  ;"0.55788"
"2023-05";"M0";"SGD1"  ;"0.66999"
"2023-05";"M0";"THB100";"2.62406"
"2023-05";"M0";"XDR1"  ;"1.20408"
"2023-05";"M0";"USD3M" ;"0.8879"
"2023-05";"M0";"USD6M" ;"0.8797"
"2023-05";"M1";"EUR1"  ;"0.97154"
"2023-05";"M1";"GBP1"  ;"1.12575"
"2023-05";"M1";"DKK100";"13.04454"
"2023-05";"M1";"NOK100";"8.08099"
"2023-05";"M1";"CZK100";"4.09712"
"2023-05";"M1";"HUF100";"0.26193"
"2023-05";"M1";"PLN100";"21.41028"
"2023-05";"M1";"RUB1"  ;"0.01126"
"2023-05";"M1";"SEK100";"8.32169"
"2023-05";"M1";"TRY100";"4.40181"
"2023-05";"M1";"USD1"  ;"0.91135"
"2023-05";"M1";"CAD1"  ;"0.66797"
"2023-05";"M1";"ARS1"  ;"0.00382"
"2023-05";"M1";"BRL100";"18.08378"
"2023-05";"M1";"MXN100";"5.16042"
"2023-05";"M1";"ZAR1"  ;"0.04596"
"2023-05";"M1";"JPY100";"0.65141"
"2023-05";"M1";"AUD1"  ;"0.59033"
"2023-05";"M1";"CNY100";"12.81985"
"2023-05";"M1";"HKD100";"11.63356"
"2023-05";"M1";"KRW100";"0.06878"
"2023-05";"M1";"MYR100";"19.71936"
"2023-05";"M1";"NZD1"  ;"0.54658"
"2023-05";"M1";"SGD1"  ;"0.67258"
"2023-05";"M1";"THB100";"2.62055"
"2023-05";"M1";"XDR1"  ;"1.2094"
"2023-06";"M0";"EUR1"  ;"0.97602"
"2023-06";"M0";"GBP1"  ;"1.13719"
"2023-06";"M0";"DKK100";"13.10236"
"2023-06";"M0";"NOK100";"8.33852"
"2023-06";"M0";"CZK100";"4.11796"
"2023-06";"M0";"HUF100";"0.26329"
"2023-06";"M0";"PLN100";"21.87033"
"2023-06";"M0";"RUB1"  ;"0.01078"
"2023-06";"M0";"SEK100";"8.36268"
"2023-06";"M0";"TRY100";"3.81098"
"2023-06";"M0";"USD1"  ;"0.90083"
"2023-06";"M0";"CAD1"  ;"0.67764"
"2023-06";"M0";"ARS1"  ;"0.00363"
