ticker    ,name                                                            ,country,exchange,sector                ,industry                                             ,kalman_estimate   ,kalman_variance    ,kalman_gain       ,signal_strength   ,original_price,original_target,filtered_upside
ELPE      ,HELLENiQ ENERGY Holdings S.A.                                   ,GR     ,ATSE    ,Energy                ,Oil Gas and Consumable Fuels                         ,8.911363533058791 ,0.09090917355296778,0.9090917355296769,10.999989988000012,9.025         ,8.9            ,-1.2591298276034224
FII       ,Lisi S.A.                                                       ,FR     ,ENXTPA  ,Industrials           ,Aerospace and Defense                                ,53.54544958682194 ,0.09090917355296778,0.9090917355296769,10.999989988000012,59.0          ,53.0           ,-9.2450007003018
VIS       ,Viscofan S.A.                                                   ,ES     ,BME     ,Consumer Staples      ,Food Products                                        ,67.93637330569722 ,0.09090917355296778,0.9090917355296769,10.999989988000012,57.3          ,69.0           ,18.562606118145236
CIRSA     ,Cirsa Enterprises S.A.                                          ,ES     ,BME     ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,19.526367942109616,0.09090917355296778,0.9090917355296769,10.999989988000012,14.79         ,20.0           ,32.02412401696834
SOP       ,Sopra Steria Group SA                                           ,FR     ,ENXTPA  ,Information Technology,IT Services                                          ,199.97279570185725,0.09090917355296778,0.9090917355296769,10.999989988000012,124.7         ,207.5          ,60.36310802073557
ENO       ,Elecnor S.A.                                                    ,ES     ,BME     ,Industrials           ,Construction and Engineering                         ,28.109090826447034,0.09090917355296778,0.9090917355296769,10.999989988000012,28.2          ,28.1           ,-0.32237295586158043
GNS       ,Genus plc                                                       ,GB     ,LSE     ,Health Care           ,Biotechnology                                        ,31.84545595040045 ,0.09090917355296778,0.9090917355296769,10.999989988000012,30.3          ,32.0           ,5.100514687790259
2382      ,Quanta Computer Inc.                                            ,TW     ,TWSE    ,Information Technology,Technology Hardware Storage and Peripherals          ,348.7273297515477 ,0.09090917355296778,0.9090917355296769,10.999989988000012,286.0         ,355.0          ,21.932632780261432
F34       ,Wilmar International Limited                                    ,SG     ,SGX     ,Consumer Staples      ,Food Products                                        ,3.124999613639876 ,0.09090917355296778,0.9090917355296769,10.999989988000012,3.55          ,3.0825         ,-11.97184186929926
3044      ,Tripod Technology Corporation                                   ,TW     ,TWSE    ,Information Technology,Electronic Equipment Instruments and Components      ,391.1818210743539 ,0.09090917355296778,0.9090917355296769,10.999989988000012,388.0         ,391.5          ,0.8200569779262569
THAI      ,Thai Airways International Public Company Limited               ,TH     ,SET     ,Industrials           ,Passenger Airlines                                   ,8.622728884282871 ,0.09090917355296778,0.9090917355296769,10.999989988000012,6.85          ,8.8            ,25.879253785151413
V03       ,Venture Corporation Limited                                     ,SG     ,SGX     ,Information Technology,Electronic Equipment Instruments and Components      ,14.902725884310144,0.09090917355296778,0.9090917355296769,10.999989988000012,16.43         ,14.75          ,-9.295642822214583
1476      ,Eclat Textile Co. Ltd.                                          ,TW     ,TWSE    ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,510.54553140426   ,0.09090917355296778,0.9090917355296769,10.999989988000012,426.0         ,519.0          ,19.84636887423943
E5H       ,Golden Agri-Resources Ltd                                       ,SG     ,SGX     ,Consumer Staples      ,Food Products                                        ,0.290090909173553 ,0.09090917355296778,0.9090917355296769,10.999989988000012,0.29          ,0.2901         ,0.03134799088035627
6285      ,WNC Corporation                                                 ,TW     ,TWSE    ,Information Technology,Communications Equipment                             ,133.81814710775356,0.09090917355296778,0.9090917355296769,10.999989988000012,172.0         ,130.0          ,-22.198751681538628
7030      ,Mobile Telecommunications Company Saudi Arabia                  ,SA     ,SASE    ,Communication Services,Wireless Telecommunication Services                  ,11.419090735538768,0.09090917355296778,0.9090917355296769,10.999989988000012,11.61         ,11.4           ,-1.6443519764102597
BIMBOA    ,Grupo Bimbo S.A.B. de C.V.                                      ,MX     ,BMV     ,Consumer Staples      ,Food Products                                        ,69.35181952891337 ,0.09090917355296778,0.9090917355296769,10.999989988000012,67.87         ,69.5           ,2.1833203608565825
YPFD      ,YPF Sociedad Anónima                                            ,AR     ,BASE    ,Energy                ,Oil Gas and Consumable Fuels                         ,93331.85334678774 ,0.09090917355296778,0.9090917355296769,10.999989988000012,54650.0       ,97200.0        ,70.78106742321636
RENT3     ,Localiza Rent a Car S.A.                                        ,BR     ,BOVESPA ,Industrials           ,Ground Transportation                                ,54.67636657848565 ,0.09090917355296778,0.9090917355296769,10.999989988000012,51.44         ,55.0           ,6.291536894412229
DANGCEM   ,Dangote Cement Plc                                              ,NG     ,NGSE    ,Materials             ,Construction Materials                               ,673.7772249797729 ,0.09090917355296778,0.9090917355296769,10.999989988000012,726.3         ,668.525        ,-7.2315537684465205
LIVEPOLC1 ,El Puerto de Liverpool S.A.B. de C.V.                           ,MX     ,BMV     ,Consumer Discretionary,Broadline Retail                                     ,110.23546149580459,0.09090917355296778,0.9090917355296769,10.999989988000012,102.59        ,111.0          ,7.4524432164973025
FRAGUAB   ,Corporativo Fragua S.A.B. de C.V.                               ,MX     ,BMV     ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,1334.4534595140044,0.09090917355296778,0.9090917355296769,10.999989988000012,528.98        ,1415.0         ,152.26917076524714
4161      ,BinDawood Holding Company                                       ,SA     ,SASE    ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,5.549091508259016 ,0.09090917355296778,0.9090917355296769,10.999989988000012,4.89          ,5.615          ,13.478353952127122
ASELS     ,ASELSAN Elektronik Sanayi ve Ticaret Anonim Sirketi             ,TR     ,IBSE    ,Industrials           ,Aerospace and Defense                                ,327.4772956609485 ,0.09090917355296778,0.9090917355296769,10.999989988000012,302.25        ,330.0          ,8.346499805111176
BUACEMENT ,BUA Cement Plc                                                  ,NG     ,NGSE    ,Materials             ,Construction Materials                               ,151.44996313669878,0.09090917355296778,0.9090917355296769,10.999989988000012,192.0         ,147.395        ,-21.119810866302714
2002      ,China Steel Corporation                                         ,TW     ,TWSE    ,Materials             ,Metals and Mining                                    ,20.08181743802329 ,0.09090917355296778,0.9090917355296769,10.999989988000012,20.9          ,20.0           ,-3.9147491003670285
