count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3653,0.013214946619217084,0.0136,0.10083085302185892,-2.2869,1.5201,0.0,0.0397,69.093895428415,0.0,Dividend Reliability,total_shareholder_yield
3631,0.6729040013541616,0.0,11.722029694592235,-148.5920365535248,684.0,0.0,1.0367686882048996,48.3888735885431,0.6022447303586094,Earnings Quality,ebitda_adjustment_ratio
1733,0.8190133637507909,0.9969788519637462,4.077033143823662,-59.0,55.333333333333336,0.6046511627906976,1.0993788819875776,90.59434506635891,52.559540104024094,Earnings Quality,eps_adjustment_ratio
3243,0.08240311876022302,0.05670103092783505,18.05875019406201,-918.0,300.0,-0.2860732232591529,0.5714285714285714,51.83472093740363,11.22365179304681,Earnings Quality,eps_quarterly_trend
1717,-13.046420765580091,-5.660377358490566,137.08864077533377,-2362.5,2300.0,-27.586206896551722,3.8983050847457625,31.100757134536984,52.99753627155762,Earnings Quality,eps_surprise_pct
3553,9.740783484680218,3.7383177570093458,470.6896329557109,-12475.0,6600.0,-28.63849765258216,44.554455445544555,52.43456234168309,2.7374760470845882,Earnings Quality,eps_yoy_growth
3094,-23.07115167528805,-0.12486446402532497,373.71044362663514,-9200.0,14600.0,-15.384615384615385,0.0,20.74983839689722,15.302491103202847,Earnings Quality,gaap_adj_eps_gap_pct
3493,24.504120540386147,-3.7697681763237636,1528.7219376038345,-345.3045253487581,90164.49704142012,-9.028472229097979,-0.3635906510786845,22.7884340108789,4.37996167533534,Earnings Quality,revenue_surprise_pct
3558,0.7403080843697709,0.6260930666405564,0.5903792289762952,-0.08028664654721204,6.114943017519987,0.36845626715453567,0.9686578840217774,97.21753794266442,2.6006022447303585,Efficiency,asset_turnover
2964,60.536675425431525,4.96563895932654,972.9616261500986,-125.5,50760.0,2.612733696286971,11.95001159402269,99.46018893387314,18.86120996441281,Efficiency,inventory_turnover
3544,69.03912873537273,53.84164227498873,73.25814636330851,-150.8993288590604,975.7469662037781,28.191759969789427,85.61856210312972,96.41647855530474,2.983848891322201,Efficiency,receivables_days
3558,16.739384904853992,2.4553245243094706,805.0097435497728,-737.0,47815.5,0.20855164112670674,5.964798674121231,77.76840921866217,2.6006022447303585,Efficiency,working_capital_turns
3553,82.18989333811344,65.35445604247226,545.2079520232287,-13743.283582089553,20494.771241830065,46.11764705882353,78.90236865438476,97.91725302561215,2.7374760470845882,Efficiency Ratios,cogs_to_revenue
3553,-12.308817100245689,-1.4319446392668445,292.8571183583902,-15400.0,0.0,-3.7939525493353874,-0.4230523627075351,0.0,2.7374760470845882,Efficiency Ratios,interest_to_revenue
3553,181.10430862843424,90.55547369972005,1639.283363089991,-28788.059701492537,63600.0,81.71836899132758,96.38914408783529,99.83112862369829,2.7374760470845882,Efficiency Ratios,opex_to_revenue
3553,24.710968498480852,0.0,580.6000728343041,-5402.985074626866,32800.0,0.0,2.5226527858106804,35.37855333520968,2.7374760470845882,Efficiency Ratios,rnd_to_revenue
