ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,distress_probability,liquidity_stress_score,cash_runway_months   ,altman_z_score,altman_z_trend,interest_coverage    ,quick_ratio        ,risk_level,confidence_interval                          ,data_quality_score
PRVA      ,Privia Health Group Inc.                                        ,Health Care           ,Health Care Providers and Services                   ,US     ,NasdaqGS,0.26                ,0.0                   ,2.6292221847137554   ,4.46          ,0.37          ,                     ,1.6656602219896726 ,Low       ,"(0.19, 0.33)"                               ,0.8
WRBY      ,Warby Parker Inc.                                               ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,0.41                ,0.0                   ,3.9286740234717112   ,4.93          ,-1.62         ,                     ,2.2601090413448435 ,Medium    ,"(0.33999999999999997, 0.48)"                ,0.8
AAON      ,AAON Inc.                                                       ,Industrials           ,Building Products                                    ,US     ,NasdaqGS,0.27999999999999997 ,0.0                   ,0.010554893055590795 ,9.47          ,6.41          ,-10.113135914958239  ,2.0338156527300346 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
VIPS      ,Vipshop Holdings Limited                                        ,Consumer Discretionary,Broadline Retail                                     ,CN     ,NYSE    ,0.33                ,15.0                  ,2.9850590049284307   ,              ,              ,-101.70238095238095  ,1.1450282449608422 ,Medium    ,"(0.26, 0.4)"                                ,0.8
QBRA      ,Quebecor Inc.                                                   ,Communication Services,Diversified Telecommunication Services               ,CA     ,TSX     ,0.99                ,30.0                  ,0.7116118750231645   ,1.45          ,-0.12         ,-4.166498993963783   ,0.7093783598004829 ,Distressed,"(0.94, 1)"                                  ,1.0
QBTS      ,D-Wave Quantum Inc.                                             ,Information Technology,Software                                             ,US     ,NYSE    ,0.2                 ,0.0                   ,91.29979073787645    ,8.71          ,-11.9         ,81.67619047619047    ,54.500967117988395 ,Low       ,"(0.15000000000000002, 0.25)"                ,1.0
CU        ,Canadian Utilities Limited                                      ,Utilities             ,Multi-Utilities                                      ,CA     ,TSX     ,0.33                ,0.0                   ,3.138567147916099    ,              ,              ,-2.2873965450202745  ,1.4759239478743857 ,Medium    ,"(0.26, 0.4)"                                ,0.8
IBP       ,Installed Building Products Inc.                                ,Consumer Discretionary,Household Durables                                   ,US     ,NYSE    ,0.33                ,0.0                   ,1.541271676300578    ,5.54          ,0.26          ,-12.574750830564785  ,2.276658608648939  ,Medium    ,"(0.28, 0.38)"                               ,1.0
BVN       ,Compañía de Minas Buenaventura S.A.A.                           ,Materials             ,Metals and Mining                                    ,PE     ,NYSE    ,0.43000000000000005 ,0.0                   ,5.675238308520686    ,2.78          ,-0.12         ,-6.407706545515733   ,2.052868418519588  ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
NXST      ,Nexstar Media Group Inc.                                        ,Communication Services,Media                                                ,US     ,NasdaqGS,0.99                ,0.0                   ,0.6959941017449005   ,1.67          ,0.04          ,-2.75                ,1.8697986577181207 ,Distressed,"(0.94, 1)"                                  ,1.0
MASI      ,Masimo Corporation                                              ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NasdaqGS,0.4799999999999999  ,0.0                   ,1.821522309711286    ,8.0           ,-3.39         ,-3.3226666666666667  ,1.9196645929131728 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
PRMB      ,Primo Brands Corporation                                        ,Consumer Staples      ,Beverages                                            ,US     ,NYSE    ,0.99                ,15.0                  ,0.8729713449789175   ,1.36          ,-0.39         ,-2.08002388772768    ,0.8597041998046603 ,Distressed,"(0.94, 1)"                                  ,1.0
DDS       ,Dillard's Inc.                                                  ,Consumer Discretionary,Broadline Retail                                     ,US     ,NYSE    ,0.27999999999999997 ,0.0                   ,2.3274347484873803   ,6.61          ,1.23          ,-18.178562159356346  ,1.0038050170879858 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
ACA       ,Arcosa Inc.                                                     ,Industrials           ,Construction and Engineering                         ,US     ,NYSE    ,0.63                ,0.0                   ,1.0499522748965957   ,2.25          ,-0.22         ,-2.669740150880134   ,1.2963601863032603 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
MP        ,MP Materials Corp.                                              ,Materials             ,Metals and Mining                                    ,US     ,NYSE    ,0.21999999999999997 ,0.0                   ,34.521516701775504   ,2.95          ,-1.2          ,5.853667136812412    ,7.513435487452809  ,Low       ,"(0.16999999999999998, 0.26999999999999996)" ,1.0
MIRM      ,Mirum Pharmaceuticals Inc.                                      ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGM,0.45999999999999996 ,0.0                   ,6.589380634358146    ,2.75          ,-1.38         ,2.9081419624217117   ,3.15889249189324   ,Medium    ,"(0.41, 0.51)"                               ,1.0
HAFNI     ,Hafnia Limited                                                  ,Energy                ,Oil Gas and Consumable Fuels                         ,SG     ,OB      ,0.58                ,0.0                   ,0.842901070936274    ,2.65          ,0.68          ,-6.649692886863483   ,1.3390342405618965 ,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
UCB       ,UCB SA                                                          ,Health Care           ,Pharmaceuticals                                      ,BE     ,ENXTBR  ,0.4799999999999999  ,15.0                  ,3.4325330246062147   ,3.9           ,-0.54         ,-8.68568829593693    ,1.0076325820977723 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
VU        ,Vusion S.A.                                                     ,Information Technology,Electronic Equipment Instruments and Components      ,FR     ,ENXTPA  ,0.4799999999999999  ,30.0                  ,6.896204832967199    ,              ,              ,-3.809090909090909   ,0.7666897506925208 ,Medium    ,"(0.4099999999999999, 0.5499999999999999)"   ,0.8
SGO       ,Compagnie de Saint-Gobain S.A.                                  ,Industrials           ,Building Products                                    ,FR     ,ENXTPA  ,0.63                ,15.0                  ,1.7231212098762818   ,2.41          ,-0.14         ,-9.041337314831079   ,0.8707467682154305 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
ARGX      ,argenx SE                                                       ,Health Care           ,Biotechnology                                        ,NL     ,ENXTBR  ,0.43                ,0.0                   ,0.0                  ,              ,              ,-223.14285714285714  ,                   ,Medium    ,"(0.33999999999999997, 0.52)"                ,0.6
PRY       ,Prysmian S.p.A.                                                 ,Industrials           ,Electrical Equipment                                 ,IT     ,BIT     ,0.73                ,15.0                  ,0.40042245394025755  ,2.32          ,-0.31         ,-6.6610120551505085  ,0.7479927624963912 ,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
H2O       ,S.P.E.E.H. Hidroelectrica S.A.                                  ,Utilities             ,Independent Power and Renewable Electricity Producers,RO     ,BVB     ,0.33                ,0.0                   ,2.2606319063214193   ,              ,              ,-138.36883629191323  ,4.011100148001973  ,Medium    ,"(0.26, 0.4)"                                ,0.8
