ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,achievement_probability,upside_potential     ,price_target_spread_pct,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,expected_return_prob_weighted,confidence_level
NOVT      ,Novanta Inc.                                                    ,Information Technology,Electronic Equipment Instruments and Components      ,US     ,NasdaqGS,0.7                    ,5.198442516565339    ,20.77922077922078      ,66.66666666666667 ,-0.01797             ,75.0                     ,3.638909761595737            ,Medium
CYTK      ,Cytokinetics Incorporated                                       ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.34                   ,34.319348022939934   ,84.26966292134831      ,85.0              ,0.0                  ,83.75                    ,11.668578327799578           ,Low
RGEN      ,Repligen Corporation                                            ,Health Care           ,Life Sciences Tools and Services                     ,US     ,NasdaqGS,0.42000000000000004    ,41.08765757842275    ,31.16883116883117      ,80.95238095238095 ,-0.00466             ,87.0                     ,17.256816182937555           ,Medium
ECG       ,Everus Construction Group Inc.                                  ,Industrials           ,Construction and Engineering                         ,US     ,NYSE    ,0.9                    ,-0.1521491061240015  ,12.380952380952381     ,42.857142857142854,0.10368              ,71.5                     ,-0.13693419551160135         ,High
CURY      ,Currys plc                                                      ,Consumer Discretionary,Specialty Retail                                     ,GB     ,LSE     ,0.75                   ,16.70020120724346    ,34.48275862068966      ,77.77777777777777 ,0.101445             ,90.75                    ,12.525150905432595           ,Medium
PCVX      ,Vaxcyte Inc.                                                    ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.27                   ,103.3271719038817    ,113.63636363636364     ,90.9090909090909  ,0.0                  ,93.25                    ,27.898336414048064           ,Low
HD        ,The Home Depot Inc.                                             ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,0.86                   ,3.567318757192175    ,32.098765432098766     ,56.75675675675676 ,-0.02084             ,76.25                    ,3.0678941311852705           ,Medium
DRS       ,Leonardo DRS Inc.                                               ,Industrials           ,Aerospace and Defense                                ,US     ,NasdaqGS,0.37                   ,31.13034356150013    ,30.0                   ,80.0              ,0.000865             ,87.5                     ,11.518227117755048           ,Medium
JAZZ      ,Jazz Pharmaceuticals plc                                        ,Health Care           ,Pharmaceuticals                                      ,IE     ,NasdaqGS,0.42000000000000004    ,32.28308580361975    ,34.09090909090909      ,93.33333333333333 ,0.0255               ,88.25                    ,13.558896037520295           ,Medium
HPQ       ,HP Inc.                                                         ,Information Technology,Technology Hardware Storage and Peripherals          ,US     ,NYSE    ,0.26                   ,29.80269989615784    ,48.0                   ,5.882352941176471 ,-0.0529              ,48.5                     ,7.7487019730010385           ,Low
XMTR      ,Xometry Inc.                                                    ,Industrials           ,Trading Companies and Distributors                   ,US     ,NasdaqGS,0.55                   ,17.286178274990977   ,32.30769230769231      ,60.0              ,0.00798              ,75.0                     ,9.507398051245039            ,Medium
REZI      ,Resideo Technologies Inc.                                       ,Industrials           ,Building Products                                    ,US     ,NYSE    ,0.5800000000000001     ,25.593078425900085   ,13.333333333333334     ,66.66666666666667 ,-0.009795            ,87.5                     ,14.843985487022051           ,High
CCU       ,Compañía Cervecerías Unidas S.A.                                ,Consumer Staples      ,Beverages                                            ,CL     ,SNSE    ,0.6499999999999999     ,3.338632750397456    ,43.09230769230769      ,12.5              ,0.051125             ,50.0                     ,2.1701112877583464           ,Low
MISC      ,MISC Berhad                                                     ,Industrials           ,Marine Transportation                                ,MY     ,KLSE    ,0.7999999999999999     ,6.389578163771712    ,28.571428571428573     ,64.28571428571429 ,0.033975             ,80.25                    ,5.11166253101737             ,Medium
99SMART   ,99 Speed Mart Retail Holdings Berhad                            ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,MY     ,KLSE    ,0.9                    ,-3.7974683544303796  ,51.05263157894737      ,63.63636363636363 ,0.077635             ,75.0                     ,-3.4177215189873418          ,Low
3037      ,Unimicron Technology Corp.                                      ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.82                   ,0.27100271002710025  ,105.2027027027027      ,82.3529411764706  ,-0.08433             ,85.25                    ,0.22222222222222218          ,Low
PMETAL    ,Press Metal Aluminium Holdings Berhad                           ,Materials             ,Metals and Mining                                    ,MY     ,KLSE    ,0.82                   ,0.3963011889035667   ,32.89473684210526      ,92.3076923076923  ,0.09571              ,90.5                     ,0.3249669749009247           ,Medium
6770      ,Powerchip Semiconductor Manufacturing Corp.                     ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TWSE    ,0.88                   ,-12.836767036450079  ,115.0909090909091      ,60.0              ,0.0                  ,70.0                     ,-11.296354992076068          ,Low
DOKA      ,dormakaba Holding AG                                            ,Industrials           ,Building Products                                    ,CH     ,SWX     ,0.43000000000000005    ,27.608346709470304   ,36.477987421383645     ,55.55555555555556 ,0.03434              ,75.0                     ,11.871589085072232           ,Low
1101      ,TCC Group Holdings Co. Ltd.                                     ,Materials             ,Construction Materials                               ,TW     ,TWSE    ,0.18                   ,39.53488372093023    ,46.94444444444444      ,25.0              ,-0.33715             ,66.75                    ,7.116279069767441            ,Low
C6L       ,Singapore Airlines Limited                                      ,Industrials           ,Passenger Airlines                                   ,SG     ,SGX     ,0.9                    ,-9.267241379310345   ,31.35391923990499      ,50.0              ,-0.093595            ,32.25                    ,-8.340517241379311           ,Medium
HMPRO     ,Home Product Center Public Company Limited                      ,Consumer Discretionary,Specialty Retail                                     ,TH     ,SET     ,0.6699999999999999     ,6.950354609929078    ,58.355437665782496     ,36.8421052631579  ,0.002665             ,67.0                     ,4.656737588652482            ,Low
7020      ,Etihad Etisalat Company                                         ,Communication Services,Wireless Telecommunication Services                  ,SA     ,SASE    ,0.65                   ,12.536656891495602   ,21.498371335504885     ,66.66666666666667 ,0.010395             ,79.25                    ,8.148826979472142            ,Medium
FME       ,Fresenius Medical Care AG                                       ,Health Care           ,Health Care Providers and Services                   ,DE     ,XTRA    ,0.57                   ,7.448107448107448    ,79.54545454545455      ,6.25              ,0.059735             ,48.5                     ,4.245421245421245            ,Low
