ticker    ,name                                                                            ,sector                ,industry                                             ,country,exchange,last_price,pt_median  ,pt_spread          ,expected_upside_pct  ,upside_std         ,var_5_pct             ,prob_positive_upside,risk_reward_ratio
RPRX      ,Royalty Pharma plc                                                              ,Health Care           ,Pharmaceuticals                                      ,US     ,NasdaqGS,41.68     ,49.0       ,15.14              ,16.632470221567107   ,7.493491163007458  ,3.9494243650472294    ,99.42999999999999   ,2.2195889552356243
SCI       ,Service Corporation International                                               ,Consumer Discretionary,Diversified Consumer Services                        ,US     ,NYSE    ,80.43     ,96.5       ,20.0               ,22.893280502296165   ,5.196858248881218  ,15.041968562948082    ,100.0               ,4.4052154986572205
AR        ,Antero Resources Corporation                                                    ,Energy                ,Oil Gas and Consumable Fuels                         ,US     ,NYSE    ,36.37     ,46.0       ,29.0               ,16.311941319514368   ,16.646263213118896 ,-13.171965092297484   ,81.51               ,0.9799160995279079
ROL       ,Rollins Inc.                                                                    ,Industrials           ,Commercial Services and Supplies                     ,US     ,NYSE    ,63.34     ,68.5       ,22.0               ,0.2889201406190371   ,7.554894487129331  ,-13.757887284232101   ,56.54               ,0.03824277640293286
KHC       ,The Kraft Heinz Company                                                         ,Consumer Staples      ,Food Products                                        ,US     ,NasdaqGS,23.74     ,25.0       ,29.0               ,37.756131256087535   ,27.549162736421277 ,1.4197609142241563    ,96.38               ,1.3705001352426647
LCII      ,LCI Industries                                                                  ,Consumer Discretionary,Automobile Components                                ,US     ,NYSE    ,146.69    ,130.0      ,45.0               ,-12.567969046451523  ,6.251746874441769  ,-23.280235537453517   ,1.1199999999999999  ,-2.0103131650821586
HUMANSOFT ,Humansoft Holding Company K.S.C.P.                                              ,Consumer Discretionary,Diversified Consumer Services                        ,KW     ,KWSE    ,2.646     ,3.475      ,0.10000000000000009,30.69162911666034    ,0.8060396642958009 ,29.194766691976934    ,100.0               ,38.077070491902134
SJVN      ,SJVN Limited                                                                    ,Utilities             ,Electric Utilities                                   ,IN     ,NSEI    ,72.5      ,90.0       ,23.0               ,20.113896000033634   ,6.5755228651785895 ,8.183762944143533     ,100.0               ,3.0589044266805003
SPINNEYS  ,Spinneys 1961 Holding plc                                                       ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,AE     ,DFM     ,1.56      ,2.05       ,0.10000000000000009,31.38494452962207    ,1.2921365859205929 ,29.22988905819175     ,100.0               ,24.289184960475072
6789      ,VisEra Technologies Company Ltd.                                                ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TWSE    ,285.0     ,250.0      ,88.0               ,-10.86681315821042   ,6.346195006173283  ,-21.14447159058413    ,5.07                ,-1.7123352099391351
NB        ,Nigerian Breweries Plc                                                          ,Consumer Staples      ,Beverages                                            ,NG     ,NGSE    ,78.8      ,76.79      ,69.83              ,-17.97375710613214   ,18.920733957928952 ,-52.741909209266595   ,18.43               ,-0.9499503109180407
TOTS3     ,TOTVS S.A.                                                                      ,Information Technology,Software                                             ,BR     ,BOVESPA ,44.57     ,53.5       ,34.2               ,7.387026396168315    ,16.296351375084793 ,-22.275708549534926   ,68.36               ,0.453293269526712
GUAR3     ,Guararapes Confecções S.A.                                                      ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,BR     ,BOVESPA ,9.82      ,13.0       ,7.0                ,36.027028603438914   ,14.760232634351134 ,12.163084959309746    ,100.0               ,2.440817126390954
SIGMAFA   ,Sigma Foods S.A.B. de C.V.                                                      ,Consumer Staples      ,Food Products                                        ,MX     ,BMV     ,17.27     ,20.0       ,6.0                ,15.75388244650226    ,7.0456108377797975 ,3.888549218382648     ,99.66000000000001   ,2.235985326073814
3481      ,Innolux Corporation                                                             ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,21.8      ,18.1       ,13.4               ,-13.929976779578146  ,12.687946526098305 ,-34.27440155021256    ,15.61               ,-1.0978905649487931
ADNOCDRILL,ADNOC Drilling Company P.J.S.C.                                                 ,Energy                ,Energy Equipment and Services                        ,AE     ,ADX     ,5.33      ,6.6009     ,2.1893000000000002 ,25.214278116830418   ,8.477583907909647  ,11.427331059596796    ,100.0               ,2.974229260450647
LSS       ,Lectra SA                                                                       ,Information Technology,Software                                             ,FR     ,ENXTPA  ,22.6      ,28.5       ,5.0                ,31.921334110865764   ,4.929966154570039  ,25.47905577410354     ,100.0               ,6.474960093037342
YAR       ,Yara International ASA                                                          ,Materials             ,Chemicals                                            ,NO     ,OB      ,443.2     ,412.5      ,205.0              ,-10.82391809779761   ,9.399695744930995  ,-27.35129924227348    ,12.93               ,-1.1515179205278705
KAR       ,Karnov Group AB (publ)                                                          ,Communication Services,Interactive Media and Services                       ,SE     ,OM      ,97.9      ,125.0      ,7.0                ,30.067102684765718   ,1.681477994938533  ,27.871599932673625    ,100.0               ,17.88135365153252
RXL       ,Rexel S.A.                                                                      ,Industrials           ,Trading Companies and Distributors                   ,FR     ,ENXTPA  ,35.54     ,35.0       ,17.0               ,-4.4316978471882145  ,9.802492382959706  ,-21.440615354490596   ,34.78               ,-0.4520990860336822
