ticker    ,sector                ,region                     ,revenue_per_emp_score,profit_per_emp_score,ebitda_per_emp_score,emp_growth_score,hiring_intensity_score,employee_productivity_score,productivity_grade
SINCH     ,Information Technology,Europe                     ,50.0                 ,51.68355184743743   ,71.17103694874851   ,50.0            ,0.0                   ,49.7                       ,D
BFIT      ,Consumer Discretionary,Europe                     ,50.0                 ,27.93504171632896   ,54.9165673420739    ,50.0            ,0.08045956225464579   ,40.5                       ,D
TECN      ,Health Care           ,Europe                     ,50.0                 ,58.62634088200238   ,54.23122765196663   ,50.0            ,0.0                   ,48.0                       ,D
CPS       ,Communication Services,Europe                     ,50.0                 ,59.72884386174017   ,73.89749702026222   ,50.0            ,0.07237991435864874   ,52.2                       ,C
BCHN      ,Industrials           ,Europe                     ,50.0                 ,72.86948748510132   ,66.76102502979738   ,50.0            ,0.00856038291605302   ,54.1                       ,C
AZE       ,Industrials           ,Europe                     ,50.0                 ,78.60548271752086   ,80.48271752085816   ,50.0            ,0.22345282554274223   ,58.3                       ,C
CAR       ,Consumer Discretionary,Europe                     ,50.0                 ,69.24910607866508   ,66.26936829559      ,50.0            ,0.19400551737725663   ,53.1                       ,C
DMP       ,Health Care           ,Europe                     ,50.0                 ,74.44874851013111   ,72.48212157330155   ,50.0            ,0.0                   ,55.6                       ,C
TRMDA     ,Energy                ,Europe                     ,50.0                 ,98.92729439809297   ,98.07806912991657   ,50.0            ,0.0                   ,66.8                       ,B
CAF       ,Industrials           ,Europe                     ,50.0                 ,40.47973778307509   ,37.11263408820024   ,50.0            ,0.03922654104681158   ,40.0                       ,D
SAX       ,Communication Services,Europe                     ,50.0                 ,48.45053635280095   ,61.36769964243146   ,50.0            ,0.03307700681526797   ,46.9                       ,D
TXGN      ,Communication Services,Europe                     ,50.0                 ,12.276519666269369  ,39.22824791418355   ,50.0            ,0.0                   ,33.4                       ,F
ALLEI     ,Materials             ,Europe                     ,50.0                 ,54.93146603098927   ,48.16746126340882   ,50.0            ,0.02760759978192288   ,45.9                       ,D
SZU       ,Consumer Staples      ,Europe                     ,50.0                 ,48.43563766388558   ,46.05184743742551   ,50.0            ,0.035415037621691514  ,43.8                       ,D
ENOG      ,Energy                ,Europe                     ,50.0                 ,97.30333730631703   ,98.91239570917759   ,50.0            ,0.0                   ,66.6                       ,B
BYLOT     ,Consumer Discretionary,Europe                     ,50.0                 ,28.471394517282476  ,67.4761620977354    ,50.0            ,0.0                   ,43.1                       ,D
HTWS      ,Communication Services,Europe                     ,50.0                 ,79.43980929678189   ,95.82836710369487   ,50.0            ,0.047822342770378036  ,61.5                       ,C
HEIJM     ,Industrials           ,Europe                     ,50.0                 ,53.73957091775924   ,48.06317044100119   ,50.0            ,0.011849436330026816  ,45.5                       ,D
BME       ,Consumer Discretionary,Europe                     ,50.0                 ,45.753873659118     ,35.75685339690107   ,50.0            ,0.0                   ,41.1                       ,D
COPN      ,Health Care           ,Europe                     ,50.0                 ,97.60131108462456   ,92.16328963051251   ,50.0            ,0.0                   ,65.3                       ,B
GRG       ,Consumer Discretionary,Europe                     ,50.0                 ,36.68057210965435   ,28.36710369487485   ,50.0            ,0.02923411929117927   ,37.3                       ,D
INRN      ,Industrials           ,Europe                     ,50.0                 ,67.68474374255065   ,58.775327771156135  ,50.0            ,0.0                   ,51.2                       ,C
SHOT      ,Consumer Discretionary,Europe                     ,50.0                 ,37.26162097735399   ,51.48986889153755   ,50.0            ,0.5553152779437741    ,42.2                       ,D
SWON      ,Information Technology,Europe                     ,50.0                 ,31.54052443384982   ,25.342669845053635  ,50.0            ,0.0                   ,35.5                       ,D
TATE      ,Consumer Staples      ,Europe                     ,50.0                 ,76.81764004767581   ,78.99284862932062   ,50.0            ,0.49442795485546      ,57.6                       ,C
HOME      ,Consumer Discretionary,Europe                     ,50.0                 ,93.59356376638856   ,89.1388557806913    ,50.0            ,0.2505951825663142    ,63.8                       ,C
BEKB      ,Materials             ,Europe                     ,50.0                 ,50.595947556615016  ,42.56555423122765   ,50.0            ,0.0                   ,43.7                       ,D
KOEI      ,Industrials           ,Europe                     ,50.0                 ,51.102502979737785  ,57.86650774731824   ,50.0            ,0.02615727565926769   ,46.9                       ,D
BWLPG     ,Energy                ,Asia / Pacific             ,50.0                 ,94.54707985697259   ,90.91179976162098   ,50.0            ,0.0                   ,64.3                       ,C
TRIG      ,Utilities             ,Europe                     ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
GLPG      ,Health Care           ,Europe                     ,50.0                 ,5.735995232419547   ,2.443384982121573   ,50.0            ,0.0                   ,24.4                       ,F
HMS       ,Information Technology,Europe                     ,50.0                 ,66.59713945172825   ,74.04648390941597   ,50.0            ,0.3357990889023378    ,54.0                       ,C
ELG       ,Information Technology,Europe                     ,50.0                 ,91.47794994040524   ,87.57449344457687   ,50.0            ,0.0                   ,62.9                       ,C
EMBLA     ,Health Care           ,Europe                     ,50.0                 ,54.603694874851016  ,49.3295589988081    ,50.0            ,0.0                   ,46.0                       ,D
STORB     ,Industrials           ,Europe                     ,50.0                 ,29.499404052443385  ,42.05899880810489   ,50.0            ,0.0                   ,38.3                       ,D
ODL       ,Energy                ,Europe                     ,50.0                 ,76.72824791418356   ,90.97139451728248   ,50.0            ,0.0                   ,59.9                       ,C
YCA       ,Energy                ,Europe                     ,50.0                 ,0.02979737783075089 ,15.435041716328962  ,50.0            ,0.0                   ,25.6                       ,F
