ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
BOOZT     ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,91.72903406309015  ,0.0         ,61.3                         ,C
HDD       ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,93.62078425732079  ,4.0         ,62.1                         ,C
FIA1S     ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,14.189277207086493 ,4.0         ,50.2                         ,C
REG1V     ,Health Care           ,Europe                     ,74.48770491803278 ,43.79116465863454   ,50.0            ,96.14723351047202  ,28.0        ,58.2                         ,C
NRG       ,Communication Services,Europe                     ,50.0              ,40.34808929247068   ,50.0            ,98.22332777871696  ,4.0         ,47.9                         ,D
STORYB    ,Communication Services,Europe                     ,100.0             ,50.0                ,50.0            ,88.45887907702641  ,0.0         ,60.8                         ,C
CHRT      ,Industrials           ,Europe                     ,50.0              ,0.0                 ,50.0            ,81.00363326796491  ,0.0         ,34.7                         ,F
RVRC      ,Consumer Discretionary,Europe                     ,78.87918047604701 ,49.400855920114125  ,50.0            ,99.49163206241349  ,12.0        ,58.8                         ,C
BYS       ,Industrials           ,Europe                     ,50.0              ,13.499043977055447  ,50.0            ,99.90803412191926  ,4.0         ,41.5                         ,D
NWRN      ,Health Care           ,Europe                     ,50.0              ,50.0                ,50.0            ,0.0                ,0.0         ,35.0                         ,D
DBV       ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,95.14979501734469  ,0.0         ,61.8                         ,C
RSGN      ,Industrials           ,Europe                     ,50.0              ,44.70337174562527   ,50.0            ,0.0                ,0.0         ,33.7                         ,F
GFRD      ,Industrials           ,Europe                     ,50.0              ,72.33971690258117   ,50.0            ,85.31336396364142  ,4.0         ,54.0                         ,C
WIX       ,Consumer Discretionary,Europe                     ,50.0              ,100.0               ,50.0            ,0.0                ,4.0         ,48.1                         ,D
SCST      ,Consumer Staples      ,Europe                     ,73.71697540236866 ,10.803004043905258  ,50.0            ,69.29968784997736  ,8.0         ,42.7                         ,D
SCHP      ,Industrials           ,Europe                     ,50.0              ,100.0               ,50.0            ,32.871943228741685 ,16.0        ,54.8                         ,C
NTG       ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,38.58667668628842  ,0.0         ,53.3                         ,C
MNC       ,Consumer Discretionary,Europe                     ,68.86094674556213 ,100.0               ,50.0            ,91.40617656203678  ,4.0         ,66.5                         ,B
KOF       ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,91.99663561076605  ,4.0         ,61.9                         ,C
JSG       ,Industrials           ,Europe                     ,50.0              ,49.571743929359826  ,50.0            ,82.24387905238969  ,4.0         ,47.8                         ,D
SBT       ,Materials             ,Europe                     ,50.0              ,46.51215805471125   ,50.0            ,89.05354030648643  ,24.0        ,51.1                         ,C
SPG       ,Materials             ,Europe                     ,51.72634271099745 ,100.0               ,50.0            ,80.32455850497485  ,8.0         ,61.2                         ,C
MRN       ,Industrials           ,Europe                     ,50.0              ,21.57497905612957   ,50.0            ,75.28995688527075  ,4.0         ,39.8                         ,D
ICOP      ,Industrials           ,Europe                     ,50.0              ,0.0                 ,50.0            ,39.14898805169471  ,0.0         ,28.4                         ,F
WIIT      ,Information Technology,Europe                     ,76.69556348801632 ,100.0               ,50.0            ,0.0                ,4.0         ,54.8                         ,C
ADN1      ,Information Technology,Europe                     ,100.0             ,100.0               ,50.0            ,36.841797759373684 ,52.0        ,73.3                         ,B
MARR      ,Consumer Staples      ,Europe                     ,35.89270508089696 ,12.906796546380338  ,50.0            ,52.89914953689359  ,4.0         ,30.7                         ,F
D6H       ,Information Technology,Europe                     ,50.0              ,69.81519507186859   ,50.0            ,61.64417791104449  ,4.0         ,49.8                         ,D
PHN       ,Consumer Staples      ,Europe                     ,17.81021897810219 ,21.740674955595026  ,50.0            ,89.41464672511604  ,24.0        ,36.9                         ,D
SHF       ,Information Technology,Europe                     ,50.0              ,50.0                ,50.0            ,79.24413944121845  ,4.0         ,47.5                         ,D
XVIVO     ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,98.01699716713881  ,0.0         ,62.2                         ,C
ENC       ,Materials             ,Europe                     ,100.0             ,0.0                 ,50.0            ,63.376573215766065 ,4.0         ,45.1                         ,D
APR       ,Consumer Discretionary,Europe                     ,95.26611628315476 ,100.0               ,50.0            ,87.9486768814621   ,4.0         ,72.6                         ,B
FUTR      ,Communication Services,Europe                     ,50.0              ,100.0               ,50.0            ,89.17671142668995  ,4.0         ,61.5                         ,C
DOV       ,Industrials           ,Europe                     ,66.76470588235294 ,100.0               ,50.0            ,28.041495227312474 ,4.0         ,56.5                         ,C
INTRUM    ,Industrials           ,Europe                     ,100.0             ,50.0                ,50.0            ,0.0                ,4.0         ,48.1                         ,D
